utt_id,spk_id,path,duration_sec,sample_rate,num_channels,text_id,transcript,source_split,gender,role
BAC009S0722W0273,S0722,wav/S0722/BAC009S0722W0273.wav,5.4439375,16000,1,W0273,不过 随着 三星 和 苹果 在 移动 互联 网 市场 的 争夺 加剧,train,0,bonus_train
BAC009S0722W0449,S0722,wav/S0722/BAC009S0722W0449.wav,3.776875,16000,1,W0449,一审 被 判 拘役 三 个 月,train,0,bonus_train
BAC009S0722W0300,S0722,wav/S0722/BAC009S0722W0300.wav,4.505875,16000,1,W0300,台 积 电 正在 扩容 自己 的 十六 纳米 晶圆 厂,train,0,bonus_val
BAC009S0722W0260,S0722,wav/S0722/BAC009S0722W0260.wav,6.3359375,16000,1,W0260,那 就 是 三星 电子 获得 了 苹果 手表 的 所有 芯片 订单,train,0,bonus_val
BAC009S0722W0322,S0722,wav/S0722/BAC009S0722W0322.wav,6.1550625,16000,1,W0322,蔚 来 汽车 将 主要 致力 于 电动 汽车 的 研发 和 销售,train,0,bonus_val
BAC009S0731W0210,S0731,wav/S0731/BAC009S0731W0210.wav,4.553,16000,1,W0210,提高 发 审 透明度 首先 可以 提升 发 审 效率,dev,0,enroll
BAC009S0731W0135,S0731,wav/S0731/BAC009S0731W0135.wav,5.414,16000,1,W0135,自去 年底 在 港 交所 成功 上市 之后,dev,0,enroll
BAC009S0731W0351,S0731,wav/S0731/BAC009S0731W0351.wav,5.785875,16000,1,W0351,他 忽然 发现 有 一名 参赛 者 因为 心脏 骤停 昏倒 在 路 上,dev,0,enroll
BAC009S0731W0383,S0731,wav/S0731/BAC009S0731W0383.wav,3.182875,16000,1,W0383,这次 的 成绩 和平 时 相比 如何,dev,0,identification_test
BAC009S0731W0478,S0731,wav/S0731/BAC009S0731W0478.wav,2.8481875,16000,1,W0478,我们 既然 有勇 气 开通,dev,0,identification_test
BAC009S0731W0163,S0731,wav/S0731/BAC009S0731W0163.wav,3.001,16000,1,W0163,金融 类 应用 软件 开发,dev,0,identification_test
BAC009S0731W0434,S0731,wav/S0731/BAC009S0731W0434.wav,3.954125,16000,1,W0434,保证 账户 盈利 不 减 的 美女 就 更 少 了,dev,0,identification_test
BAC009S0731W0317,S0731,wav/S0731/BAC009S0731W0317.wav,5.287,16000,1,W0317,全球 很多 的 顶级 的 基金 对冲 基金 等 机构,dev,0,verification_dev
BAC009S0731W0161,S0731,wav/S0731/BAC009S0731W0161.wav,6.448,16000,1,W0161,非公 开发 行 的 股权 投资 基金 等 各类 交易 相关 配套,dev,0,verification_dev
BAC009S0731W0179,S0731,wav/S0731/BAC009S0731W0179.wav,5.84,16000,1,W0179,地产 服务 商 激烈 角逐 除了 开发 商 以外,dev,0,verification_dev
BAC009S0731W0228,S0731,wav/S0731/BAC009S0731W0228.wav,5.7320625,16000,1,W0228,多位 官员 今年 以来 曾 在 不 同 的 场合 向 市场 吹风,dev,0,verification_test
BAC009S0731W0472,S0731,wav/S0731/BAC009S0731W0472.wav,5.722875,16000,1,W0472,对 涉案 上网 服务 营业 场所 立案 调查 处理,dev,0,verification_test
BAC009S0731W0494,S0731,wav/S0731/BAC009S0731W0494.wav,5.3508125,16000,1,W0494,文化 部 发布 了 近期 排查 内容 违规 文化 产品 的 结果,dev,0,verification_test
BAC009S0731W0301,S0731,wav/S0731/BAC009S0731W0301.wav,3.2469375,16000,1,W0301,但 不管 过程 和 结果 如何,dev,0,bonus_train
BAC009S0731W0425,S0731,wav/S0731/BAC009S0731W0425.wav,2.5031875,16000,1,W0425,不 是 拔 隐形 眼镜,dev,0,bonus_train
BAC009S0731W0200,S0731,wav/S0731/BAC009S0731W0200.wav,4.3890625,16000,1,W0200,同时 分别 向 社会 公示 各自 的 审核 流程,dev,0,bonus_train
BAC009S0731W0190,S0731,wav/S0731/BAC009S0731W0190.wav,4.353,16000,1,W0190,而 在 最 为 关键 的 发行 审核 环节,dev,0,bonus_train
BAC009S0731W0212,S0731,wav/S0731/BAC009S0731W0212.wav,3.183,16000,1,W0212,一 位 证监 人士 也 向 记者 坦言,dev,0,bonus_train
BAC009S0731W0460,S0731,wav/S0731/BAC009S0731W0460.wav,6.928,16000,1,W0460,整容 蛇精 女 对骂 女 嘉宾 宁 被 扎 死 不 愿 丑 死,dev,0,bonus_train
BAC009S0731W0211,S0731,wav/S0731/BAC009S0731W0211.wav,4.6439375,16000,1,W0211,其次 更 是 对 发行 人诚 信 的 市场 化 约束,dev,0,bonus_train
BAC009S0731W0132,S0731,wav/S0731/BAC009S0731W0132.wav,7.98,16000,1,W0132,绿地 金 服 将 围绕 房地 产 全产 业 链 投融 资 市场,dev,0,bonus_train
BAC009S0731W0167,S0731,wav/S0731/BAC009S0731W0167.wav,6.375,16000,1,W0167,向下 整合 整个 集团 业务 板块 与 互联 网 的 对接,dev,0,bonus_val
BAC009S0731W0150,S0731,wav/S0731/BAC009S0731W0150.wav,4.307,16000,1,W0150,通过 在 快 钱 平台 上 发售,dev,0,bonus_val
BAC009S0731W0262,S0731,wav/S0731/BAC009S0731W0262.wav,3.4099375,16000,1,W0262,能够 第 一时间 让 救生 人员 找到 你,dev,0,bonus_val
BAC009S0748W0278,S0748,wav/S0748/BAC009S0748W0278.wav,4.181,16000,1,W0278,最 早 将 在明 年 夏天 再次 试飞,dev,1,enroll
BAC009S0748W0377,S0748,wav/S0748/BAC009S0748W0377.wav,4.1989375,16000,1,W0377,南师 大体 科院 相关 负责 人 表示,dev,1,enroll
BAC009S0748W0465,S0748,wav/S0748/BAC009S0748W0465.wav,3.255875,16000,1,W0465,一零 多年 前 买 过来 的,dev,1,enroll
BAC009S0748W0421,S0748,wav/S0748/BAC009S0748W0421.wav,2.5031875,16000,1,W0421,据 知情 人 透露,dev,1,identification_test
BAC009S0748W0164,S0748,wav/S0748/BAC009S0748W0164.wav,3.4,16000,1,W0164,而成 了 我们 的 后发 优势,dev,1,identification_test
BAC009S0748W0266,S0748,wav/S0748/BAC009S0748W0266.wav,3.709,16000,1,W0266,将 替代 坠毁 的 第 一艘 飞船,dev,1,identification_test
BAC009S0748W0327,S0748,wav/S0748/BAC009S0748W0327.wav,7.8620625,16000,1,W0327,其 在 锂 离子 电池 市场 份额 占据 了 百分 之 三十八,dev,1,identification_test
BAC009S0748W0396,S0748,wav/S0748/BAC009S0748W0396.wav,5.0969375,16000,1,W0396,未 满 二十 岁 的 年轻 主攻 张 常宁 发挥 出色,dev,1,verification_dev
BAC009S0748W0124,S0748,wav/S0748/BAC009S0748W0124.wav,4.526,16000,1,W0124,京华 时报 讯 记者 潘 秀林 昨天,dev,1,verification_dev
BAC009S0748W0276,S0748,wav/S0748/BAC009S0748W0276.wav,5.7769375,16000,1,W0276,大约 有 二十 名 乘客 打消 搭乘 飞船 的 念头,dev,1,verification_dev
BAC009S0748W0316,S0748,wav/S0748/BAC009S0748W0316.wav,3.0750625,16000,1,W0316,第 一 财经 日报 获悉,dev,1,verification_test
BAC009S0748W0237,S0748,wav/S0748/BAC009S0748W0237.wav,3.3830625,16000,1,W0237,于 去年 十一 月 颁发,dev,1,verification_test
BAC009S0748W0162,S0748,wav/S0748/BAC009S0748W0162.wav,3.002,16000,1,W0162,恰恰 是 这种 慢 发展,dev,1,verification_test
BAC009S0748W0221,S0748,wav/S0748/BAC009S0748W0221.wav,3.6369375,16000,1,W0221,申请 开展 基金 管理 业务 的,dev,1,bonus_train
BAC009S0748W0132,S0748,wav/S0748/BAC009S0748W0132.wav,6.113,16000,1,W0132,其次 是 京 投 银泰 琨 御 府 和 秦 禾 北京 院子,dev,1,bonus_train
BAC009S0748W0292,S0748,wav/S0748/BAC009S0748W0292.wav,4.416,16000,1,W0292,研发 代号 为 泰坦 的 电动 汽车 项目,dev,1,bonus_train
BAC009S0748W0486,S0748,wav/S0748/BAC009S0748W0486.wav,7.6181875,16000,1,W0486,昆明 老太 景点 摘 果 不 惜 爬 挖机 绿化 将 避免 种果 树,dev,1,bonus_train
BAC009S0748W0354,S0748,wav/S0748/BAC009S0748W0354.wav,3.808125,16000,1,W0354,南京 姑娘 张 常宁 顶替,dev,1,bonus_train
BAC009S0748W0361,S0748,wav/S0748/BAC009S0748W0361.wav,7.291,16000,1,W0361,儿子 张 晨 一 度 是 江苏 男排 和中 国男 排 的 主力 主攻,dev,1,bonus_train
BAC009S0748W0171,S0748,wav/S0748/BAC009S0748W0171.wav,3.9000625,16000,1,W0171,当时 有 很多 大佬 大腕 不 理解,dev,1,bonus_train
BAC009S0748W0131,S0748,wav/S0748/BAC009S0748W0131.wav,2.494,16000,1,W0131,均价 八万 元,dev,1,bonus_train
BAC009S0748W0437,S0748,wav/S0748/BAC009S0748W0437.wav,4.661125,16000,1,W0437,昆明 信息 港 讯 记者 张 钊,dev,1,bonus_val
BAC009S0748W0428,S0748,wav/S0748/BAC009S0748W0428.wav,4.1171875,16000,1,W0428,中新 网 六月 五 日电 此前,dev,1,bonus_val
BAC009S0748W0483,S0748,wav/S0748/BAC009S0748W0483.wav,4.1901875,16000,1,W0483,图片 来自 网络 据 中新 网 报道,dev,1,bonus_val
BAC009S0114W0439,S0114,wav/S0114/BAC009S0114W0439.wav,6.129875,16000,1,W0439,业 委 会 获 法人 资格 两年 行使 和 开发 商 打 官司 特权,train,0,unknown_test
BAC009S0114W0379,S0114,wav/S0114/BAC009S0114W0379.wav,4.410875,16000,1,W0379,但 在 具体 执行 政策 上 不 够 透明,train,0,unknown_test
BAC009S0114W0142,S0114,wav/S0114/BAC009S0114W0142.wav,3.963,16000,1,W0142,未来 房价 走势 将 进一步 分化,train,0,unknown_test
BAC009S0114W0388,S0114,wav/S0114/BAC009S0114W0388.wav,5.021,16000,1,W0388,在 中国 甚至 世界 各国 的 价值 也 将 大 打折 扣,train,0,unknown_test
BAC009S0105W0228,S0105,wav/S0105/BAC009S0105W0228.wav,4.8370625,16000,1,W0228,对于 大 股东 持股 数量 接近 的,train,0,unknown_test
BAC009S0105W0482,S0105,wav/S0105/BAC009S0105W0482.wav,7.472875,16000,1,W0482,本报 北京 九月 九 日电 记者 朱 娟娟 九 日 上午,train,0,unknown_test
BAC009S0105W0420,S0105,wav/S0105/BAC009S0105W0420.wav,6.2580625,16000,1,W0420,到场 欣赏 的 吴 克群 在 脸 上 抱怨 迟到 半 小时,train,0,unknown_test
BAC009S0105W0169,S0105,wav/S0105/BAC009S0105W0169.wav,6.911,16000,1,W0169,在 存贷 款 利率 及 公积金 贷款 利率 全面 下调 后,train,0,unknown_test
BAC009S0758W0273,S0758,wav/S0758/BAC009S0758W0273.wav,2.9460625,16000,1,W0273,在此 之 前 的 十月 二十 日,dev,1,unknown_test
BAC009S0758W0240,S0758,wav/S0758/BAC009S0758W0240.wav,6.229,16000,1,W0240,随之 产生 的 各类 生产 生活 类 废弃 物 也 将 快速 增加,dev,1,unknown_test
BAC009S0758W0281,S0758,wav/S0758/BAC009S0758W0281.wav,3.3199375,16000,1,W0281,这 一 计划 在 被 媒体 披露 后,dev,1,unknown_test
BAC009S0758W0357,S0758,wav/S0758/BAC009S0758W0357.wav,2.8090625,16000,1,W0357,也 从中 发现 很多 问题,dev,1,unknown_test
BAC009S0049W0425,S0049,wav/S0049/BAC009S0049W0425.wav,2.0839375,16000,1,W0425,又一 对 姐弟 恋,train,0,unknown_test
BAC009S0049W0439,S0049,wav/S0049/BAC009S0049W0439.wav,4.282,16000,1,W0439,志愿 者 称 警方 明确 说 是 拘传,train,0,unknown_test
BAC009S0049W0130,S0049,wav/S0049/BAC009S0049W0130.wav,4.458,16000,1,W0130,已 向中 国银 行市 场 交易 商 协会 正式 注册,train,0,unknown_test
BAC009S0049W0489,S0049,wav/S0049/BAC009S0049W0489.wav,4.134,16000,1,W0489,笔者 通过 查阅 档案 和 走访 多名 古稀 老人,train,0,unknown_test
